source_name,filename,file_owner,ra_deg,dec_deg,l_deg,b_deg,time_utc,time_mjd,size_gb,fres_khz,tsamp,tobs_min,npol
Crab_2021-06-16_8bit,/mnt/ucc4_data1/data/patrickk/Crab_2021-06-16_8bit.fil,root,hdr error,hdr error,hdr error,hdr error,hdr error,hdr error,hdr error,hdr error,hdr error,hdr error,hdr error
Crab_2022-06-14,/mnt/ucc4_data1/data/patrickk/Crab_2022-06-14.fil,patrickk,83.63333333333334,22.014472222222224,184.5576061682724,-5.784175806677177,2022-06-14T11:29:59.999,59744.47916665271,158.45,-24.41406,0.00065536,118.99896490666667,1
Crab_2021-06-16,/mnt/ucc4_data1/data/patrickk/Crab_2021-06-16.fil,patrickk,83.63333333333334,22.014472222222224,184.5576061682724,-5.784175806677177,2021-06-16T11:00:00.001,59381.45833334157,118.5,-24.41406,0.00065536,88.99892701866666,1
Crab_2022-04-12_8bit,/mnt/ucc4_data1/data/patrickk/Crab_2022-04-12_8bit.fil,root,hdr error,hdr error,hdr error,hdr error,hdr error,hdr error,hdr error,hdr error,hdr error,hdr error,hdr error
Crab_2022-06-14_8bit,/mnt/ucc4_data1/data/patrickk/Crab_2022-06-14_8bit.fil,root,hdr error,hdr error,hdr error,hdr error,hdr error,hdr error,hdr error,hdr error,hdr error,hdr error,hdr error
Crab_2022-06-17_8bit,/mnt/ucc4_data1/data/patrickk/Crab_2022-06-17_8bit.fil,root,hdr error,hdr error,hdr error,hdr error,hdr error,hdr error,hdr error,hdr error,hdr error,hdr error,hdr error
Crab_2022-03-09_8bit,/mnt/ucc4_data1/data/patrickk/Crab_2022-03-09_8bit.fil,root,hdr error,hdr error,hdr error,hdr error,hdr error,hdr error,hdr error,hdr error,hdr error,hdr error,hdr error
J0103_155,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_155.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:45.035,59240.736632346314,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_3,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_3.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:44.883,59240.73663058705,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_67,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_67.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:44.947,59240.736631327796,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_254,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_254.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:45.134,59240.736633492146,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_135,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_135.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:45.015,59240.73663211483,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_345,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_345.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:45.225,59240.736634545385,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_85,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_85.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:44.965,59240.73663153613,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_152,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_152.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:45.032,59240.73663231159,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_154,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_154.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:45.034,59240.73663233474,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_252,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_252.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:45.132,59240.736633469,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_81,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_81.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:44.961,59240.73663148983,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_214,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_214.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:45.094,59240.736633029184,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_225,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_225.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:45.105,59240.7366331565,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_174,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_174.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:45.054,59240.73663256622,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_422,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_422.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:45.302,59240.73663543659,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_294,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_294.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:45.174,59240.73663395511,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_350,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_350.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:45.230,59240.73663460326,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_156,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_156.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:45.036,59240.73663235789,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_329,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_329.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:45.209,59240.736634360204,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_300,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_300.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:45.180,59240.73663402456,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_183,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_183.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:45.063,59240.736632670385,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_258,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_258.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:45.138,59240.73663353844,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_234,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_234.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:45.114,59240.73663326066,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_494,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_494.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:45.374,59240.736636269925,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_53,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_53.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:44.933,59240.73663116576,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_126,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_126.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:45.006,59240.73663201067,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_226,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_226.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:45.106,59240.736633168075,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_0,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_0.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:44.880,59240.73663055233,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_212,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_212.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:45.092,59240.73663300603,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_360,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_360.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:45.240,59240.736634718996,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_100,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_100.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:44.980,59240.73663170974,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_403,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_403.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:45.283,59240.73663521669,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_357,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_357.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:45.237,59240.736634684275,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_405,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_405.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:45.285,59240.73663523983,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_384,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_384.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:45.264,59240.73663499678,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_313,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_313.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:45.193,59240.73663417502,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_235,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_235.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:45.115,59240.73663327224,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_455,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_455.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:45.335,59240.73663581854,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_334,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_334.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:45.214,59240.73663441807,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_318,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_318.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:45.198,59240.73663423289,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_280,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_280.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:45.160,59240.73663379307,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_205,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_205.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:45.085,59240.736632925014,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_173,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_173.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:45.053,59240.736632554646,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_26,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_26.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:44.906,59240.73663085326,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_481,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_481.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:45.361,59240.73663611946,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_333,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_333.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:45.213,59240.7366344065,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_449,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_449.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:45.329,59240.73663574909,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_283,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_283.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:45.163,59240.73663382779,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_272,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_272.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:45.152,59240.73663370048,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_390,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_390.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:45.270,59240.73663506622,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_194,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_194.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:45.074,59240.7366327977,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_127,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_127.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:45.007,59240.73663202224,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_230,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_230.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:45.110,59240.73663321437,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_204,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_204.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:45.084,59240.736632913446,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_415,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_415.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:45.295,59240.73663535557,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_274,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_274.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:45.154,59240.73663372363,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_29,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_29.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:44.909,59240.73663088798,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_84,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_84.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:44.964,59240.73663152455,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_63,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_63.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:44.943,59240.7366312815,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_57,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_57.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:44.937,59240.73663121206,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_304,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_304.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:45.184,59240.736634070854,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_25,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_25.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:44.905,59240.73663084168,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_195,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_195.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:45.075,59240.736632809276,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_206,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_206.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:45.086,59240.73663293659,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_138,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_138.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:45.018,59240.73663214956,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_328,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_328.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:45.208,59240.73663434863,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_211,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_211.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:45.091,59240.73663299446,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_270,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_270.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:45.150,59240.736633677334,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_451,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_451.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:45.331,59240.73663577224,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_251,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_251.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:45.131,59240.736633457425,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_453,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_453.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:45.333,59240.73663579539,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_461,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_461.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:45.341,59240.73663588798,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_368,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_368.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:45.248,59240.73663481159,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_341,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_341.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:45.221,59240.73663449909,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_134,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_134.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:45.014,59240.73663210326,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_241,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_241.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:45.121,59240.73663334169,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_413,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_413.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:45.293,59240.736635332425,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_473,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_473.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:45.353,59240.73663602687,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_224,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_224.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:45.104,59240.73663314492,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_178,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_178.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:45.058,59240.73663261252,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_197,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_197.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:45.077,59240.73663283243,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_303,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_303.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:45.183,59240.73663405928,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_41,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_41.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:44.921,59240.73663102687,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_92,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_92.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:44.972,59240.73663161715,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_465,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_465.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:45.345,59240.73663593428,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_161,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_161.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:45.041,59240.736632415756,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_222,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_222.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:45.102,59240.73663312178,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_123,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_123.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:45.003,59240.736631975946,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_259,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_259.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:45.139,59240.73663355002,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_132,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_132.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:45.012,59240.73663208011,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_358,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_358.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:45.238,59240.73663469585,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_279,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_279.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:45.159,59240.7366337815,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_457,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_457.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:45.337,59240.736635841684,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_355,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_355.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:45.235,59240.73663466113,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_284,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_284.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:45.164,59240.73663383937,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_104,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_104.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:44.984,59240.73663175604,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_2,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_2.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:44.882,59240.73663057548,0.09,-24.414,0.00065536,0.2747706026666667,1
J0103_361,/mnt/ucc4_data1/data/David/toaErrorWorkdir/cyclic/J0103_361.fil,obs,15.904166666666676,54.03333333333334,124.74084337133651,-8.795633485058762,2021-01-26T17:40:45.241,59240.73663473057,0.09,-24.414,0.00065536,0.2747706026666667,1
